dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup,name,price_level,rating,user_ratings_total,sunday_activity_hours,monday_activity_hours,tuesday_activity_hours,wednesday_activity_hours,thursday_activity_hours,friday_activity_hours,saturday_activity_hours,open_activity_hour,close_activity_hour,open_on_saturday,reviews,geo_location,percent of religious,socio-economic index value,socio-economic rank,socio-economic cluster,store_100,store_500,rest_100,rest_500,bus_station_100,bus_station_500,type,kosher
True,True,True,False,False,True,True,True,,False,True,True,,בית הפיצה,1.0,4.6,365,"[540, 1380]","[540, 1380]","[540, 1380]","[540, 1380]","[540, 1380]","[540, 900]","[1140, 1380]",540.0,1380.0,False,"{'', 'מקום', 'הפיצה', '=', 'יש', 'בחום', 'חדש', 'גמר', 'סה""כ', 'תוספת', '+', 'מסעדת', 'צלצל', 'נוראית', 'כמו', 'בכל', 'בביטחון', 'שנים', 'מחירים', 'הכסף', 'שבית', 'זעתר', 'זיתים', 'הזמנתי', 'טובות', 'טעים', 'אופן', 'או', 'בודדים', 'ומאפים', 'טעימה', 'מושקעים', 'חבל', 'וזמן', 'גדולים', 'פנים', 'יצאה', 'עדיף', 'פיצה', 'תוספות', 'לחם', 'השופטים', 'מוצר', 'בעלים', 'בנוסף', '😕', 'המחיר', 'מטרים', 'וזה', 'סלטים', 'בקרית', 'מוצקין', 'מאיר', 'עם', 'באופן', 'ולדרג', 'ממש', 'ללקוח', 'משלוח', '52', 'איחרה', 'משפחתית', 'הזמנה', 'אבל', 'נפתח', 'שבאופן', 'שירות', 'בפיצה', 'מגיע', 'מפתיע', 'שום', 'מחיר', 'אלופים', 'גבינה', 'בכסף', 'על', 'ספקים', 'ובאופן', 'יום', 'כי', 'חשוב', 'התנצל', ""שד'"", 'בשלמותה', 'הייתה', 'להעלות', 'יוקרה', 'שנשמר', 'אזי', 'כללי', 'טעם', 'של', 'פעם', 'ש""ח', 'מושלם', 'החליף', 'זול', 'אוורירי', 'בסיסי', 'ממליץ', 'למרות', 'כל', 'טוב', 'מאוד', 'בולגרית', 'יחסי', 'המנהל', 'אפוי', 'וגם', 'מעולה', 'ההעלייה', 'אחרי', 'סביר', 'פצצה', 'שגם', 'זניחה', 'ופיצה', 'לבוא', 'שקלים', 'אינסוף', 'אותם', 'נקודת', 'טרי', 'עבה', 'אלי', 'לומר', 'ברמות', 'משם', 'הכבוד', 'בעומס', 'הזה', 'לכם', 'מילאנו', 'לוואי', 'עלייה', 'שנמצא', 'בעצמו', 'גם', 'בהחלט', 'בצק', 'להם', 'מספקת', 'לפח', 'שתייה', 'שכונתית', 'איכותית', 'כלול', 'היה', 'שרצו', 'במחיר', 'חינם', 'זה', 'קטן', 'ולאחר', 'באותו', 'המונדיאל', 'מתכתי', 'ללכת', 'אותי', 'יותר', 'זכות', 'נדרש', 'הזמנות', 'דורשים', 'העומס', 'וטעימים', 'לממבו', 'אפשר', 'ונזרקה', 'הכל', 'והפיצה', 'בערך', 'והכי', 'כמה'}","[32.7957095, 34.9898866]",,,,,5,23,1,13,1,24,פיצריות,False
True,,,,,,True,True,,,,,,בורגר סלון,,5.0,1,,,,,,,,,,,{''},"[32.7940463, 34.989571]",,0.389,348.469,2.016,2,29,10,16,0,25,מסעדת המבורגרים,False
True,,,False,False,False,True,True,,False,,,,פלמינגו,,5.0,1,"[720, 1140]","[720, 1140]","[660, 1230]","[660, 1230]","[660, 1230]","[720, 960]","[720, 960]",684.0,1194.0,True,"{'חנות', 'בגדים'}","[32.7940463, 34.989571]",,0.389,348.469,2.016,2,29,10,16,0,25,,
True,,,False,True,True,True,True,,False,True,,,מזנון אלישע,,5.0,1,"[600, 1230]","[450, 1170]","[450, 1170]","[450, 1170]","[450, 1170]","[600, 960]","[-1, -1]",480.0,1182.0,False,"{'', 'מקום', 'בעיקר', 'טוב', 'ישיבה', 'מקומות', 'בכל', 'דברים', 'אבל', 'קפה', 'שירות', 'מדהים', 'תהנו', 'מזנון', 'חמוד', 'לא', 'שקעים', 'ונוף', 'נקי', 'בו', 'מעט', 'שיש', 'ומסודר'}","[32.8008987, 34.9924036]",,,,,0,15,0,1,1,23,,
True,True,True,True,False,False,True,True,,True,True,,,אמרטי- אוכל איטלקי,,3.7,38,"[600, 1680]","[600, 1680]","[600, 1680]","[600, 1680]","[600, 1680]","[600, 1020]","[1245, 1680]",600.0,1680.0,False,"{'', 'טובה', 'מקום', 'חיטה', 'ובן', 'פטריות', '+', 'קטנה', 'אחת', 'שמנת', 'אפילו', 'נוראית', 'לקהל', 'כמו', 'בכל', 'להיות', 'לחיפה', 'הם', 'הזמנתי', 'שכן', 'והטעם', 'בסבלנות', 'שאפשר', 'עיזים', 'באסה', 'גרוע', 'הוא', 'הבצקים', 'מילוי', 'התוספות', 'רצה', 'נראת', 'מזלזל', ""וכו'"", 'תוספות', 'שיצא', 'הלקוח', 'פסטות', 'וזה', 'סלטים', 'מתבטא', 'לגבות', 'לי', 'ממש', '\\', 'ביקורת', 'יחס', 'בצורה', 'בכיף', 'מעדיף', 'שהדיפו', 'ההיצע', 'אני', 'לכתובת', 'הערה', 'הבנתי', 'פנינה', 'לשעתיים', 'שיחה', 'בקיצור', 'דגן', 'נוספת:', 'רבה', 'חשוב', 'שמן', 'נכנסת', 'בחיפה', 'הייתה', 'לעין', 'כשעה', 'שקל', 'שוב', 'גובים', 'קודמת', 'שיקח', 'מגרעיני', 'אליהם', 'עצמו', 'דרך', '2', 'ביחס', 'מענה', 'בחוסר', 'לעשות', 'וקצת', 'שקלים', 'הפיצות', 'התקשרנו', 'הבצק', 'שאמרתי', 'רע', 'עד', 'משם', 'הראשונה', 'ועוד', 'וזאת', 'בשום', 'לגבי', 'בושה', 'מאשר', 'גם', 'הטבעונית', 'מי', 'ולא', 'הכי', 'שולחים', 'ענו', 'ניסינו', 'שהמסעדה', 'אכפתיות', 'תערובת', 'האוכל', 'זה', 'שאלות', 'בצקים', 'לאכול', 'יפה', 'אוכל', 'צריך', 'ושלוש', 'מהר', 'המנה', 'רשום', 'ופעם', 'טעים', 'וללמוד', 'שהוא', 'לוקחת', 'מילים', 'גבינת', 'דגש', 'ותעשייתי', 'ומצאתי', 'ביותר', 'משלוחים', 'טבעונית', 'מאותו', 'משלוחה', 'גבינות', 'עסק', 'הטובות', 'אגיע', 'או', 'היו', 'אתם', 'רענן', 'מאז', 'כזה', 'מנה', 'לבן/מלא', 'שלנו', 'דק)', 'בצפון', 'פפרוני', 'פחות', 'ממני', 'מרגישה', 'הסופש', 'הזמנה', 'אבל', 'שירות', 'מספר', 'דק', '(', 'להתקשר', 'גוגל', 'שמשלוחה', 'עבור', 'שלהם', 'לא', 'כנראה', 'באתר', 'בכלל', 'בעיר', 'את', 'עונים', 'להגיד', 'גר', 'כתוב', 'והבעל', 'ירקות', 'לקבל', 'ממנו', 'וגם', 'מעולה', 'הגבינות', 'המסעדות', 'עולה', 'ומשלוח', 'פי', 'איטלקי', 'מוכנים', 'וכינות', 'לדעתי', 'גלם', 'שכתוב', 'כלפי', 'רחוק', 'מומלץ', 'שזה', 'ה', 'זוגי', 'מתחת', 'ההכנה+המשלוח', 'גדול', 'כעס', 'טרפנו', 'סרוולד', 'נדיבה', 'באנו', 'עליי', 'מזעזע', 'מתקשרים', 'לו', 'יותר', 'הפסטה', 'הזמנות', 'להזמין', 'מהמקום', 'מהמחיר', 'לשבת', 'לחכות', 'כמה', 'לקחו', 'להבין', 'שרוצה', 'היום', 'לעסקים', 'שלבעלים', 'אנוש', 'חזקה', 'עלי', 'פנייה', 'סופר', 'פתאום', 'לצערי', 'הזמנות""', 'אישי', 'נשמע', 'יד', 'ורטבי', 'טעימה', 'שנורא', 'וכמו', 'וחבל', 'כדי', 'טעמתי', 'רעב', 'פיצה', 'מאתר', 'למספר', '""', 'אחר', 'קצת', 'אזורים', 'גג', 'נכון', 'בלבד', 'בחיים', 'לכל', 'הקלאסיים', 'טלפון', 'המקובל', 'ששמה', 'אין', 'לפתוח', '(בצק', 'שהתקשרנו', 'על', 'ולחוץ', 'שמרגישים', 'כי', 'בלי', 'נתקלתי', 'של', 'ממוקמת', 'היחידה', 'חומרי', 'ללא', 'למרות', 'כל', 'מאוד', 'שונים', 'מהיר', 'בטלפון', 'יחסי', 'הדיבור', 'עטופה', 'פרושוטו', 'בעל', 'טריים', 'הזמנו', 'אדם', 'ברור', 'נפוליטני', 'עונה', 'האחרונה', 'מחוץ', 'מטורפות', 'מסעדה', 'הממוצע', 'בחרתי', 'הלב', 'שלוש', 'כבר', 'עושים', 'בישראל', 'הפעם', 'מהן', 'בגלל', 'להם', 'טבעוני', 'לקריות', 'למגוון', 'וחצי', 'שהם', 'ניתן', 'רק', 'בתור', 'חוסר', 'ההכנה', 'וההשקעה', 'אם', 'דיבור', 'בכמות', 'המסעדה', 'פרטנות', 'אזמין', 'וכוללת', 'והפיצה', ')כנראה', 'המקום', 'קריספי', 'איטלקיות', 'בקטנה', 'כשר', 'סוגי', 'טריות', 'אך', 'ונימוח', 'כזו', 'במקום', 'הנקניקים', 'יתאים', 'המבייש', 'כשבועיים', 'פשוט', 'פתוח', 'בעבודת', 'יצא', 'לעולם', 'שאין', 'קטנות:', 'רחב', 'שם', 'חזק', 'השיחה', 'אז', 'כוסמין', 'זכיתם', 'לפני', 'צמחונית\\טבעונית', 'פיצות', 'האיטלקיות', 'מצאתי', 'שחושבים', 'שהמקוםהיה', 'המשלוח', 'עונתיים', 'בסגנון', '250', 'עם', 'באופן', 'עשיתי', 'משלוח', 'ואני', 'נחמד', 'משפחתית', 'בעולם', 'הערות', 'מה', 'להתקרב', 'שמחפש', 'טון', 'הזמנת', 'בפיצה', 'לשם', 'בסוף', '60', 'ונאמר', 'תבלינים', 'פעמים', 'קשה', 'שעשינו', 'כשברור', 'פעם', 'גלוטן', 'שלא', 'סבלנות', 'אכלתי', 'כלשהי', 'לבוא', 'השירות', 'מסתבר', 'לטלפונים', 'רציתי', 'התקשרתי', 'אותם', 'במשך', 'טרי', 'כגון', 'מצויינת', 'באיכות', 'מטורף', 'זית', 'הגלם', 'שיש', 'ספציפית', 'הפסטות', 'מגוון', 'בטוב', 'במשלוחה', 'בצק', 'נעים', 'מציעים', 'בנוח', 'האישית', '4', 'מראש', 'היה', 'ריח', 'התייאשתי', 'למי', 'סיבה', 'מורגשת', 'זמן', 'נורא', 'ועושה', 'עובדים', 'ולכן', 'אורגנו', 'פסטה', 'לקוחות', 'ומאוד', 'כשרה', 'דרכם', 'עמוס'}","[32.7876267, 34.9968417]",0.0,0.503,434.333,2.5,0,34,2,4,1,32,,
True,True,,False,True,True,True,True,,False,True,True,,DELICAFE by VIVINO - דלי קפה,2.0,4.4,326,"[450, 1080]","[450, 1080]","[450, 1080]","[450, 1080]","[450, 1080]","[420, 900]","[-1, -1]",450.0,1080.0,False,"{'', 'מקום', 'העיניים', 'יש', 'מילויים', 'לקחו', '18', 'בחום', 'חדש', 'שהוא', 'לאנשים', 'מילים', 'שקדים', ')', 'יקבים', 'במקום', 'בטעם', 'בפתיחה', 'מצוין', 'יקר', 'קוראסון', 'לכם/ן', 'אנשים', 'מחייכים', 'ומיוחד', 'לקפה', 'יבשה', 'ומדהים', 'טבעוניות', 'לקינוחים', 'אסיר', 'חיוך', 'גלש', 'מכור', 'איך', 'פשוט', 'עשוי', 'פטיסייר', 'קינוחי', 'גבינות', 'לחץ', 'הם', 'העוגה', 'שהיה', 'שעובדים', 'מוצרי', 'לבית', 'בקרם', 'היו', 'מטבח', 'שם', 'או', 'מצדיק', 'מתוקים)', 'לצנוח', 'ממגוון', 'קריספים', 'קרם', 'שאפשר', '80', 'הוא', 'לקחת', 'טעים(', 'היא', 'בחוץ', 'אז', 'בייגלה', 'לנו', 'יתפתח', 'דילי', 'להתחיל', 'דומים', 'התענוג', 'המרהיב', 'מפנקים', 'ובהרצה)', 'הטעם', 'ונעים', 'מאיפה', 'שח', 'המחיר', 'למצוא', 'פחות', 'לי', 'עלה', 'גשומים', 'עם', 'נראה', 'ממש', 'איכותיים', '❤️', 'בלבד', 'גורם', 'כולם', 'לכל', 'החוצה', 'מה', 'אבל', 'ופצפוצי', 'עוד', 'לדבר', 'מהשירות', 'ולחוות', 'סוף', 'אני', 'לסכם', 'אין', 'סביב', 'בשבילי', 'מוצלח', 'שבן', 'הישיבה', 'על', 'שלהם', ""פרמז'ן"", 'לא', 'מאכזב', '(כרגע', 'רכים', 'כי', 'בפרעצלים', 'מחכים', 'תודה', 'חשוב', 'אירופאית', 'מלוח', 'לסניף', 'מחממים', 'ויוינו', 'יוגורטים', 'בחיפה', 'שתחזור', '(יש', 'בטענה', 'בצורת', 'ואז', 'ובסוף', 'לראות', 'שמבקר', 'פעם', '(בינתיים', 'טעם', 'של', 'הקפה', 'נעלם', 'קרמל', 'בכלל', 'בדילי', 'את', 'בעיקר', 'קדוש', 'להגיד', 'מהפה', 'הדבר', 'יחסית', 'כל', 'טוב', 'מאוד', 'לקבל', 'ומעניינים', 'העלות', 'כולל', 'למאפה', 'נחמדים', 'יינות', 'כריכים', 'שהטעם', '2', 'שוקולד', 'הדרך', 'זוקיני)', 'אכלתי', 'וקוראסון', 'לך', 'היחיד', 'הזמנו', 'לבוא', 'ככה', 'כאן', 'וקפה', 'השירות', 'אדם', 'והרבה', 'מכל', 'הקרם', 'מהמם', 'מעדניה', 'לכן', 'בן', 'בכמה', 'ה-TA', 'שמושך', 'עד', 'מאפה', 'מוכרים', 'ועוד', 'המרחב', 'יכול', 'מהלב', ""בולונז'רי"", 'הזה', 'הלב', 'לקוראסון', 'מאחל', 'מומלץ', 'שזה', 'מגוון', 'מלא', 'גם', 'אכלנו', 'סוויס', 'הסנדביצון', 'והפעם', 'לאן', 'באווירה', 'ולא', 'בחשבון', 'הכי', 'נעים', 'קרואסונים', 'בין', 'תודות', 'נמאס', 'גדול', 'ויצרו', 'שנראה', 'המאפים', 'שהם', 'היה', 'כמעט', 'בעיקרון', 'לקונספט', 'ועם', 'ועל', 'זה', 'קפה', 'לבתי', 'הכלאה', 'קר', 'הנדיר', 'פיסטוק', 'שהפריע', 'שבוע', 'שאני', 'חווים', 'צריך', 'לחמניות', 'מאפים', 'אם', 'נותנים', 'קונדיטוריה', 'למעדניה', 'בימים', 'מאפין', 'ומאוד', 'אפשר', 'מקדישים', 'ומקל', 'ומה', 'והתייבש', 'אלא', 'בזמני', 'והכי', 'המקום', 'טעים', 'קריספי'}","[32.7874399, 34.9969985]",0.0,0.503,434.333,2.5,0,35,2,4,1,29,,
True,False,,,True,,True,True,True,,True,,False,viva bar - ויוה בר,,5.0,1,,,,,,,,,,,{''},"[32.7949934, 34.9966651]",,1.046,795.0,4.5,5,19,1,2,1,14,,
True,True,True,True,False,True,True,True,True,True,True,True,,ויוינו,2.0,4.6,8022,"[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]","[720, 1380]",720.0,1380.0,True,"{'', 'מקום', 'טובה', 'אחת', 'טופינג', 'כמו', 'צופה', 'חנייה:', 'הבצקים', 'התוספות', 'בפנים', 'הבית', 'שהפיצה', 'רובם', 'דעו', 'המחיר', 'וזה', 'הרגיל)', 'נראה', 'להחליף', 'והגיע', 'ומוצריו', 'אותנו', 'אחרת', 'לדאוג', 'הניוקי', 'קסטה', 'פנינה', 'ואפילו', 'האצטדיון', 'משהו', 'המלצרית', 'תפריט', 'באזור', 'ראשונה', 'חשובות:', 'הייתה', 'מדי', 'נכס', 'היין', 'בביקורת', 'רומנטית', 'התנצלו', 'יחסית', 'ומנת', 'והביאו', '(רק', 'בעניין', 'כך', 'בנוף', 'הים', 'זאת', 'בקשה', 'פירות', 'לבקש', 'הראשונה', 'הדלק', 'אותה', 'יודע', 'בית', 'גם', 'הרשת', 'ממקסים', 'ולא', 'כן', 'חוויה', 'איכותית', 'האוכל', 'ועם', 'ראש', 'לארוחה', 'וטעים', 'רגועה', 'לאלרגיות', 'אוכל', 'אנחנו', 'מהר', 'רוממה', 'יצאו', 'גבוהה', 'מדהימה', 'טעים', 'שהוא', 'סה""כ', 'הטבעוני', 'למשפחות', 'שהערב', 'העשייה', 'העיקריות', 'בהזמנה', 'חלב', 'במילה', 'או', 'היו', 'מישהו', 'בחוץ', 'מעולים', 'מנה', 'מומלצת', '-', 'שלנו', 'לחם', 'הצהרת', 'היכל', 'פחות', 'מאד', 'שורה', 'שממול', 'ובקושי', 'והגיעה', 'מהכביש', 'שירות', '(הוא', 'אירוע', 'שעבדו', '(פיצות', 'מטעם', 'לא', 'מיקום', 'טבעונים', 'היתה', 'נישואין)', 'דאגה', 'ושום', 'תרצו)', 'עשיר', 'את', 'נמצאות', 'ממליץ', 'טוב', 'וגם', 'מעולה', 'אחרי', 'הגדילו', 'עגבניות', 'רגישויות', 'שאלו', 'שבמעולים', 'ישר', 'שמתאימה', 'משפחתי', 'לתחליף', 'שנבחרו', 'עליה', 'בהחלט', 'חיפה', 'מקומות', 'קינוח', 'לשירות', 'גדולה', 'רואים', 'יותר', 'מצויין', 'חוגגים', 'מקום:', 'באמת', 'להזמין', 'במיוחד', 'ספר', 'שלכם', 'האדומה', 'שהשירות', 'מנת', '\xa0', 'הסירו', 'המילפיי', 'הישראלי', 'לנו', 'דאגו', 'שבה', 'לטובה', '(שאלו', 'עליכם', 'שהוזמנה', 'חריג', 'בנוסף', 'אחלה', 'יהיה', 'נחזור', 'הלזניה', 'ונינוחה', 'לכל', 'בתפריט', 'בבר', 'שמחולק', 'מהשנייה', 'אפשרויות', 'בחניון', 'ואווירה', 'ניכר', 'על', 'שמרגישים', 'במסעדה', 'נענו', 'כי', 'שיום', 'בלי', 'חשבון', 'של', 'ממוקמת', 'הספורט', 'מושלם', 'למרות', 'סלט', 'מאוד', 'מהסוג', 'צמחי', 'לתת', 'וענינו', 'שתי', 'מבחר', 'הזמנו', 'ברמות', 'מסעדה', 'בפועל', 'מדובר', 'שלוש', 'קלצונה)', 'הנכונה', 'מהן', 'טבעוני', '״לטבען״', 'לציין', 'שהם', 'וואו', 'רק', 'ממושלם', 'חייבו', 'אם', 'טיפה', 'המסעדה', 'סלק', 'הראשונות', 'לזהות', 'קונפי', 'הולם', 'יש', 'ובאחת', 'מכיל', 'במקום', 'המרקטו', 'חגגנו', '(נועה)', 'פשוט', 'נכנסנו', 'הטונה', 'מודעים', 'נאמר', 'מושלמת', 'בודדים', 'ובסך', '/', 'בקינוחים', 'היא', 'וחוויה', 'איזו', 'בניסיון', 'יצאה', 'מרוצים', 'עם', 'ישיבה', 'ללקוח', 'לעומת', 'בשניות', 'במידת', 'שאי', 'עוד', 'ישנם', 'מגיע', 'ואיכותי', 'הזו', 'רכיבים', 'בתחנת', 'פעמים', 'ואדיב', 'לשולחן', 'רוטב', 'עשירה', 'לילדים', 'התפאורה', 'פיצת', '(הגדלת', 'ליד', 'הכוונות', 'שלא', 'נהדר', 'לחנות', 'איטלקית', 'השירות', 'לפינוקים', ""פוקצ'ה"", 'עדיין', 'נעימה', 'מהטובות', 'שיש', 'קושי', 'ברוממה', 'למישהו)', 'תחתונה:', 'מראש', 'חייב', 'היה', 'למי', 'קר', 'אווירה', 'ומשובחת', 'הרבה', 'מסוים', 'המלצות', 'מנות', 'אפשר', 'הכל', 'ממול', 'בהן', 'בטעמים', 'מלצר'}","[32.7867204, 34.9989076]",25.873,0.403,368.097,2.131,3,33,0,5,0,26,,
True,True,True,False,False,False,True,True,True,False,True,True,,דומינוס פיצה חיפה - אינשטיין,2.0,4.3,312,"[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]","[720, 1440]",720.0,1440.0,True,"{'', '200', 'לאחר', 'לישיבה', 'להבין', 'במקום', 'יקר', 'הנחות', 'הסניף', 'חמות', 'ארגונים', 'העובדת', 'נהדרות', 'והפיצות', 'ממה', 'פשוט', 'וכו', 'פתאום', 'ראוייה', 'נקבעים', 'בשעה', 'מדהים', 'לשעה', 'הגיע', 'שהזמנתי', 'שפעם', 'אישית', 'שבחרתי', 'חבל', 'כזה', 'פיצות', 'השליח', 'פיצה', 'שרות', 'הקטנים', 'הצהריים', 'פחות', 'מצוינות', 'המחירים', 'מצאו', 'יחס', 'משפחתית', 'מה', 'הזמנה', 'אבל', 'בתפריט', 'שלוקחים', 'ואיכות', 'בקופה', '1830', 'אני', 'תמונה', 'בקיצור', 'על', 'כאלה', 'יוצא', 'לא', 'טעימות', 'שמן', 'שקל', 'לציון', 'של', 'ש""ח', 'בשעות', 'מהכלל', 'את', 'ביצעתי', 'המון', 'התלונות', 'טוב', 'מאוד', 'וגם', 'מיני', 'שהערתי', 'השירות', 'חסר', 'הפיצות', 'השבוע', 'מכל', 'הספציפי', 'במשך', 'במשלוח', 'שמתי', 'ידי', 'עד', 'הבטן', 'ומעלה', 'שכתוב', 'אמרו', 'ואחרים', 'מצליח', 'מתאים', 'לב', 'בדיוק', 'גם', 'הסבלנות', 'הרשת', 'להם', 'ולא', 'כמוני', '4', 'היה', 'במחיר', 'אתה', 'הילדים', 'זמן', 'היעודה', 'עובדים', 'העדכני', 'הרבה', 'ברמה', 'יותר', 'מצויין', 'מצורפת', 'אם', 'מהר', 'למשלוח/TA', 'גבוהה', 'ב89', 'ומושקעות', 'אותו', 'אלא', 'לחצן'}","[32.777771, 34.9998741]",,,,,8,10,1,1,3,30,,
True,True,True,True,False,True,True,True,True,True,True,False,,סינטה בר אקספרס - חיפה,2.0,4.1,780,"[420, 1380]","[420, 1380]","[420, 1380]","[420, 1380]","[420, 1380]","[420, 1380]","[660, 1380]",420.0,1380.0,True,"{'', 'החזה', 'מהצד', 'MW', 'מידת', 'קשיים', 'שעה', 'לגדול', 'הוחלף', 'ביותר', 'התבקשתי', 'נו', 'פשוט', 'סופר', 'מדהים:', 'הזמנתי', 'אשתי', 'טרייה', 'שאין', 'היו', 'מושלמת', 'המטורף', 'בהרצאה', 'הגיע', 'לשלוח', 'שהזמנתי', 'זיכוי', 'התחיל', 'שיגיע', 'שרוף', 'ריבת', 'בצל', 'ונאלצתי', 'שמגיע', 'לוותר', '-', 'בורגר', 'הציפס', 'תוספות', 'ולהודיע', 'ורק', 'הבשר', 'עם', 'לי', 'מאד', 'ואני', 'בר', 'ארוכה', 'בצורה', 'יבש', 'חברים', 'אבל', 'וולט', '139', '34', 'ששילמתי', 'דקת', 'המנהלת', 'שירות', 'לדבר', 'עוד', 'הערימו', 'תמונות', 'להתקשר', 'קולסלאו', 'על', 'לא', 'מאכזב', 'קיסר', 'לזכות', 'במרחק', 'סיי', 'כסף', 'מלוח', 'עסיסי', 'בזה', 'לסניף', 'קרוטונים', 'מוכנה', 'ואז', 'ובשרים', 'שנמתין', 'של', 'מופרדים', 'נשאר', 'שוב', 'וכמובן', 'את', 'והוספתי', 'המהירה', 'מצ""ב', 'סלט', 'ההמבורגר', 'בעמדות', 'מהיר', 'עליו', 'ממשיכה', 'דרך', 'שלא', 'כמובן', 'בעיצוב', 'וגם', 'דברים', 'האתר', 'אחרי', 'שערה', 'לאוכל', 'הזמנו', 'טרחו', 'וקצת', 'נסיעה', 'שקלים', 'והאוכל', 'ודוחה', 'עוף', 'שאנחנו', 'טרי', 'וכשיבקשתי', 'ברמות', 'אליי', 'עדיין', 'הייחודי', 'הזה', 'מומלץ', 'האכזבה', 'סינטה', 'המבורגר', 'אי', 'התנצלות', 'חסות', 'הלחמניה', 'מור', 'ולא', '4', 'מביש', 'מתובל', 'ההזמנה', 'לקחה', 'היה', 'באינשטיין', 'האוכל', 'זה', 'החדש', 'קר', 'מייד', 'אחרים', 'קיבלתי', 'הירקות', 'עליי', 'מהלחמניה', 'אוכל', 'יותר', 'פטרייה', 'מהר', 'עשיה', 'כשהתקשרתי', 'שעלו', 'חם', 'ועשוי', 'רגיל', 'אקספרס', 'להזמין', 'אפשר', 'בשירות', 'ששאר', 'וסלט', 'אלא', 'המקום', 'טעים'}","[32.7775103, 35.0000117]",,,,,8,10,1,1,4,29,,False
